######################################################################################
# PhishScore | PhishStats                                                            #
# Score ranges: 0-2 likely 2-4 suspicious 4-6 phishing 6-10 omg phishing!            #
# Ranges may be adjusted without notice. List updated every 90 minutes. Do not crawl #
# too much at the risk of being blocked.                                             #
# Many Phishing websites are legitimate websites that have been hacked, so keep that #
# in mind before blocking everything. Feed is provided as is, without any warrant.   #
# CSV: Date,Score,URL,IP                                                             #
######################################################################################
"2022-01-21 10:43:38","2.40","https://raltqot.gq","104.21.27.172"
"2022-01-21 10:43:25","3.20","https://primecentralink.jabatan.shop","139.28.235.140"
"2022-01-21 10:43:23","3.70","https://primecentralink.cabind.shop","139.28.235.140"
"2022-01-21 10:43:22","3.40","https://primecentralink.advants.shop","139.28.235.140"
"2022-01-21 10:43:19","3.60","https://pavia-io-pre-release.web.app/trust","2620:0:890::100"
"2022-01-21 10:43:16","3.40","https://ouyiuj.xn70tdxfqw.workers.dev","2606:4700:3036::6815:3618"
"2022-01-21 10:43:13","5.10","https://online365account.life","172.67.169.54"
"2022-01-21 10:43:11","2.70","http://sognointerno.com/accounts/as24","103.231.209.211"
"2022-01-21 10:43:07","3.10","https://natanaelrocha.com.br/10","108.167.188.252"
"2022-01-21 10:43:06","1.70","https://my-paiidy.info/","155.94.174.160"
"2022-01-21 10:43:05","5.20","https://mps-bloccaoperazione.com/","198.54.126.165"
"2022-01-21 10:43:04","2.70","https://moderatorforms.com","172.67.143.23"
"2022-01-21 10:43:02","2.50","https://metamask-connect.xyz","2606:4700:3037::6815:30f3"
"2022-01-21 10:43:01","3.10","https://marketplace-post82362.com","23.235.232.130"
"2022-01-21 10:42:57","3.10","https://linksmeavalancexs.com","2606:4700:3034::6815:5c78"
"2022-01-21 10:42:55","2.50","https://let0an.info","167.160.189.88"
"2022-01-21 10:42:54","2.70","https://ldemdndekkdede.godaddysites.com/","72.167.191.83"
"2022-01-21 10:42:53","3.50","https://kraftoneco.com","2606:4700:3033::6815:5414"
"2022-01-21 10:42:46","5.50","http://site9606813.92.webydo.com","130.211.204.68"
"2022-01-21 10:42:45","2.10","http://site-5957097-5732-402.mystrikingly.com","23.217.27.26"
"2022-01-21 10:42:44","3.00","https://info.securiteerices.cc","92.38.178.225"
"2022-01-21 10:42:43","1.70","https://info-monte-paschi-com.preview-domain.com/","2606:4700::6812:1978"
"2022-01-21 10:42:42","5.20","https://indigenousdiplomacy.org.au/dhl-global2022/dhl-xpglologixless2022-vrless","192.185.144.246"
"2022-01-21 10:42:41","3.30","https://hypesquadevents-apply.com","185.211.7.190"
"2022-01-21 10:42:39","3.30","https://hypesquad-events-apply.com","54.158.32.196"
"2022-01-21 10:42:27","4.00","https://hiedhustle.com/CE","192.254.234.34"
"2022-01-21 10:42:26","4.10","https://haidaphoto.weebly.com/","199.34.228.53"
"2022-01-21 10:42:25","3.00","https://grubwabokep19.duckdns.org","52.170.96.242"
"2022-01-21 10:42:24","3.50","https://globalfintechseries.com/l/usps/verification","63.250.43.2"
"2022-01-21 10:42:17","2.80","https://facebook-player.pl","93.157.63.234"
"2022-01-21 10:42:15","2.60","http://setup-ronin.com","148.163.121.26"
"2022-01-21 10:42:11","3.10","http://secure03b-chase-com.herokuapp.com","3.216.88.24"
"2022-01-21 10:42:10","2.20","https://divine-feather-cc6d.romtc5hbobrin607.workers.dev","2606:4700:3031::ac43:9976"
"2022-01-21 10:42:08","3.20","https://creditagricolecaissegionlaedi.web.app","2620:0:890::100"
"2022-01-21 10:42:03","3.00","https://commsbtbtbusiness.duckdns.org","213.219.38.147"
"2022-01-21 10:41:52","3.30","https://chat-whaatsap870.duckdns.org","40.88.36.128"
"2022-01-21 10:41:51","3.30","https://chat-watsaap564.duckdns.org","40.88.36.128"
"2022-01-21 10:41:50","4.50","https://ccqma.com","104.168.247.233"
"2022-01-21 10:41:45","1.80","https://boltstum.fun","138.201.189.249"
"2022-01-21 10:41:43","4.20","https://axiesupportappeal.com","199.36.158.100"
"2022-01-21 10:41:41","2.00","https://app-6034a6ba-3d66-47dc-b3e4-871ae5cbc008.cleverapps.io","46.252.181.151"
"2022-01-21 10:41:39","2.00","https://anlaslvlve.steven-eaton.workers.dev","172.67.176.176"
"2022-01-21 10:41:38","2.80","https://amuzon.co.ip.uo8uie.asia","104.223.16.147"
"2022-01-21 10:41:37","2.80","https://amuzon.co.ip.to436e.asia","104.223.16.147"
"2022-01-21 10:41:36","4.00","https://amerisourcebergens.weebly.com","199.34.228.53"
"2022-01-21 10:41:34","3.70","https://amazonjpxiazi.ga","34.71.39.90"
"2022-01-21 10:41:32","4.60","https://aaol04.weebly.com/","199.34.228.53"
"2022-01-21 10:41:27","1.90","https://20.119.47.209/0mwmwmdk=","20.119.47.209"
"2022-01-21 10:41:16","4.90","https://137.220.232.212","137.220.232.212"
"2022-01-21 10:41:15","1.80","https://0987.2auj789r6t3824.workers.dev","2606:4700:3030::6815:35ac"
"2022-01-21 10:41:13","3.20","http://restorerokensyncwalletconnect.com","198.251.89.144"
"2022-01-21 10:41:10","3.10","http://realtor-marketplace82362.com","23.235.232.130"
"2022-01-21 10:41:09","2.10","http://rawxbof.ga","2606:4700:3033::6815:1920"
"2022-01-21 10:40:55","2.80","http://pypal-privcysgnintemporaryli1.duckdns.org","69.49.244.112"
"2022-01-21 10:40:51","3.70","http://postoffice-re-deliverparcel.co.uk","8.209.106.6"
"2022-01-21 10:40:48","3.70","http://pjmrldqmksecure04chase.advancedrailsysterns.com/xzdmynzi=","20.119.47.209"
"2022-01-21 10:40:37","3.90","http://outlook-849b47.ingress-comporellon.easywp.com/login","63.250.43.5"
"2022-01-21 10:40:36","3.30","http://muymymy.com","23.95.217.2"
"2022-01-21 10:40:35","3.30","http://ml-update-moonton.duckdns.org","20.213.80.176"
"2022-01-21 10:40:33","5.60","http://microsoft.comrxzhnhncfrxzhnhncf.3cllcc.com/izmnimtk=","20.119.47.209"
"2022-01-21 10:40:22","6.00","http://microsoft.comrxzhnhncfrxzhnhncf.3cllcc.com","20.119.47.209"
"2022-01-21 10:40:11","2.80","http://lucky-you.win","131.153.78.138"
"2022-01-21 10:40:07","2.80","http://lucky-spin-garena-gratis288.duckdns.org","20.124.0.83"
"2022-01-21 10:40:05","3.30","http://live-wallets-connect.com","152.89.61.96"
"2022-01-21 10:40:02","4.80","http://kolkataff.life/view","162.241.123.71"
"2022-01-21 10:40:00","5.90","http://kafelah.com/mutual/042ca2ce410fb751f4873077b568656f","108.167.143.77"
"2022-01-21 10:39:59","3.30","http://join-grup-whatsapp-tante6.duckdns.org","20.205.43.144"
"2022-01-21 10:39:57","2.80","http://join-grupwaviral29.duckdns.org","13.73.34.13"
"2022-01-21 10:39:46","2.80","http://join-grupwatsaapp18.duckdns.org","13.82.123.121"
"2022-01-21 10:39:44","2.00","http://joingrupterbaru2022.hopto.org","20.212.112.46"
"2022-01-21 10:39:43","1.90","http://irs.profile-claimtax19.com","69.49.244.112"
"2022-01-21 10:39:41","2.30","http://integraphixdesign.com","69.49.235.140"
"2022-01-21 10:39:38","2.80","http://hypesquadevents-app.com","18.228.173.26"
"2022-01-21 10:39:33","3.30","http://grup-whatsapp-09.duckdns.org","13.73.34.13"
"2022-01-21 10:39:22","3.30","http://grup-wainvite-new2022.duckdns.org","52.170.210.53"
"2022-01-21 10:39:21","2.50","http://grupviralsterbaru2022.com","20.212.187.164"
"2022-01-21 10:39:19","3.30","http://grup-invite2022.duckdns.org","40.115.77.111"
"2022-01-21 10:39:18","2.80","http://grub-wa.duckdns.org","13.73.34.13"
"2022-01-21 10:39:07","3.30","http://grub-cewek-viraal-2022.duckdns.org","20.106.89.138"
"2022-01-21 10:39:05","2.60","http://gabunggrupseindo19.duckdns.org","20.212.187.164"
"2022-01-21 10:39:04","2.10","http://facebook-upload.pl","93.157.63.234"
"2022-01-21 10:39:02","4.10","http://facebook-09835.pl","93.157.63.234"
"2022-01-21 10:39:01","2.80","http://event-freefiregratis76.duckdns.org","13.82.123.121"
"2022-01-21 10:38:59","5.20","http://eixoconsultoria.com/DQ/portal.php","177.55.120.8"
"2022-01-21 10:38:57","6.00","http://drmarciovaleriano.com.br/wp-content/languages/plugins/DE-de/meine/7QwjPywOsZ19g3E1C/meine.Anmelden.php","34.95.206.133"
"2022-01-21 10:38:56","2.60","http://dr4.easy.co","162.159.128.56"
"2022-01-21 10:38:54","5.50","http://digital365online.com","34.159.64.91"
"2022-01-21 10:38:52","2.30","http://dautzeuz.com","161.97.113.224"
"2022-01-21 10:38:50","2.30","http://correossu2.temp.swtest.ru/correoPin/correo/correo/manage/sms","77.222.40.7"
"2022-01-21 10:38:49","4.30","http://comrxzhnhncfrxzhnhncf.3cllcc.com/lzdvhzdg=","20.119.47.209"
"2022-01-21 10:38:37","5.80","http://comrxzhnhncfrxzhnhncf.3cllcc.com","20.119.47.209"
"2022-01-21 10:38:25","4.10","http://codaevents43.mobilelegends.my.id/mobile-legends","172.67.211.254"
"2022-01-21 10:38:22","3.30","http://claim-skiin-mobilegends-abc.duckdns.org","20.212.13.31"
"2022-01-21 10:38:20","2.80","http://claim-hadiah39.duckdns.org","52.170.96.242"
"2022-01-21 10:38:19","3.40","http://claim-freeskin.otzo.com","144.126.135.60"
"2022-01-21 10:38:18","1.50","http://claim.event-moonton1.com","2606:4700:3035::ac43:ad04"
"2022-01-21 10:38:17","2.80","http://claim-cobrabundle-event.duckdns.org","13.79.40.201"
"2022-01-21 10:38:16","3.30","http://claim2022-xs.duckdns.org","40.115.77.111"
"2022-01-21 10:38:14","3.30","http://chat-whatsapp-fbjhiuygjkl.duckdns.org","20.205.43.144"
"2022-01-21 10:38:12","2.80","http://chat-grup92jsgu025.duckdns.org","20.205.43.144"
"2022-01-21 10:38:02","2.80","http://bokep-terbaru-07.duckdns.org","20.109.171.119"
"2022-01-21 10:38:01","1.80","http://blancowaysss.com","168.235.117.35"
"2022-01-21 10:38:00","2.80","http://bild-de-753jm.xyz","91.234.99.235"
"2022-01-21 10:37:58","2.80","http://bild-de-380uo.xyz","91.234.99.235"
"2022-01-21 10:37:57","2.60","http://bestregards.cyou","62.171.130.49"
"2022-01-21 10:37:53","3.00","http://autowalletconnect.org","8.210.193.40"
"2022-01-21 10:37:44","3.50","http://arkando987.temp.swtest.ru/wp-content/ss/es/ing/","77.222.56.111"
"2022-01-21 10:37:40","2.50","http://amazon.amazonsignmail.xyz","155.94.164.138"
"2022-01-21 10:37:37","2.80","http://acclarted-vyfnonig-scb.ml","5.180.184.130"
"2022-01-21 10:37:35","1.80","http://a0624028.xsph.ru/SMALL-AGRI/CAH-kOFF","2a0a:2b47:c:6777::"
"2022-01-21 10:37:32","4.90","http://20.119.47.209/3nwvjnmm=","20.119.47.209"
"2022-01-21 09:32:06","5.80","http://zile199319.temp.swtest.ru/1841c35be428cf7e668ddc8bbc2dd965","77.222.40.7"
"2022-01-21 09:32:04","4.30","http://yzpdtkhxxsecure04chase.advancedrailsysterns.com/xzwy0nju=/","20.119.47.209"
"2022-01-21 09:32:02","6.70","http://yzpdtkhxxsecure04chase.advancedrailsysterns.com/xzwy0nju=","20.119.47.209"
"2022-01-21 09:31:57","3.80","http://yzpdtkhxxsecure04chase.advancedrailsysterns.com/","20.119.47.209"
"2022-01-21 09:31:55","7.40","http://xpmpwffiqsecure04chase.advancedrailsysterns.com/kzwq3yte=/signin?b8f99d6effec146=","20.119.47.209"
"2022-01-21 09:31:53","4.40","http://xpmpwffiqsecure04chase.advancedrailsysterns.com/5zmm4nzq=/signin?0adcd6cc4569de0=","20.119.47.209"
"2022-01-21 09:31:49","6.40","http://xpmpwffiqsecure04chase.advancedrailsysterns.com/5zmm4nzq=/","20.119.47.209"
"2022-01-21 09:31:35","4.60","http://www-die-post-ch.romantic-solomon.15-237-52-210.plesk.page/","15.237.52.210"
"2022-01-21 09:31:34","5.00","http://www.cutt.ly/ZIDHH3x/","2606:4700:10::6816:1e8"
"2022-01-21 09:31:31","5.00","http://www.cutt.ly/FIFR4n0/","104.22.0.232"
"2022-01-21 09:31:29","2.50","http://www.cutt.ly/9IDny7Y/","172.67.8.238"
"2022-01-21 09:31:26","6.50","http://www.applecare-internal-support.com/signin.html","190.14.39.208"
"2022-01-21 09:31:24","4.40","http://www.amnzmyi1-jp.shop/","216.118.235.114"
"2022-01-21 09:31:23","4.40","http://www.amnzmoi2-jp.shop/","216.118.235.114"
"2022-01-21 09:31:21","3.40","http://www.amazon.co-jpo.live/","107.173.23.230"
"2022-01-21 09:31:20","3.40","http://www.amazmo2-jp.shop/","216.118.235.114"
"2022-01-21 09:31:18","3.90","http://www.amazmf-jp.shop/","216.118.235.114"
"2022-01-21 09:31:17","6.40","http://wwbskfwsmsecure04chase.advancedrailsysterns.com/5zmm4nzq=/signin","20.119.47.209"
"2022-01-21 09:31:16","2.70","http://worldgamess.com/","20.112.74.160"
"2022-01-21 09:31:12","6.00","http://wildcard.advancedrailsysterns.com/yodq1otm=","20.119.47.209"
"2022-01-21 09:31:10","6.50","http://wildcard.advancedrailsysterns.com/iogfhodk=/signin?bd967f9c9879ccb","20.119.47.209"
"2022-01-21 09:31:06","5.60","http://weryfikacja-wieku106.herokuapp.com/","34.241.115.67"
"2022-01-21 09:31:05","3.70","http://websurnhj3.xyz/","2606:4700:3037::6815:22e1"
"2022-01-21 09:31:02","4.00","http://websiteusadev.com/access/season/web/user/?uid=*","192.145.233.177"
"2022-01-21 09:31:01","3.50","http://webmailsnacks.duckdns.org/dbestmnjbbgvcexcel/exceldocfile/verify.html?email=null","23.254.229.114"
"2022-01-21 09:30:59","4.20","http://webmail.salesfocres.com/jogvknte=/signin","23.99.199.174"
"2022-01-21 09:30:48","5.70","http://webmail.salesfocres.com/1yzk4ztc=/signin","23.99.199.174"
"2022-01-21 09:30:37","6.20","http://webdisk.salesfocres.com/zndezmzc=/signin","23.99.199.174"
"2022-01-21 09:30:26","4.20","http://webdisk.salesfocres.com/wnwrlmtk=/signin","23.99.199.174"
"2022-01-21 09:30:15","4.20","http://webdisk.salesfocres.com/jogvknte=/signin","23.99.199.174"
"2022-01-21 09:30:04","7.40","http://wdrtnznsnsecure04chase.advancedrailsysterns.com/ymtezmdk=/signin?d3c3596957249eb","20.119.47.209"
"2022-01-21 09:30:02","5.40","http://wdrtnznsnsecure04chase.advancedrailsysterns.com/kyzdlnzy=/signin?a7ce417d5b56e49=","20.119.47.209"
"2022-01-21 09:29:59","6.70","http://wdrtnznsnsecure04chase.advancedrailsysterns.com/kyzdlnzy=","20.119.47.209"
"2022-01-21 09:29:58","8.00","http://wdrtnznsnsecure04chase.advancedrailsysterns.com/kowrjzdu=/signin?123a366327697e7","20.119.47.209"
"2022-01-21 09:29:56","4.10","http://watttsapcom.duckdns.org/","52.170.96.242"
"2022-01-21 09:29:55","1.80","http://walletdefi.network/","198.54.119.143"
"2022-01-21 09:29:53","3.90","http://waa-gabungrub.duckdns.org/","20.212.187.164"
"2022-01-21 09:29:52","3.90","http://vvip18wa-me.duckdns.org/","20.205.43.144"
"2022-01-21 09:29:50","5.90","http://voscomptesenligne.weusanco.com.au/ef340/","101.0.112.7"
"2022-01-21 09:29:47","1.90","http://veriyfedding-helpped-forming.ml/","5.180.184.130"
"2022-01-21 09:29:44","5.90","http://vakifmobilli.co.vu/","190.14.39.231"
"2022-01-21 09:29:41","4.80","http://uttermost-solstice-sunshine.glitch.me/","52.44.125.193"
"2022-01-21 09:29:11","2.90","http://u1575394.plsk.regruhosting.ru/Lno35UASp7at8O8","31.31.198.204"
"2022-01-21 09:29:09","2.50","http://trustwalletidapps.com/","206.72.205.67"
"2022-01-21 09:29:00","5.40","http://torch-cobalt-nightshade.glitch.me/y28kpl2.html","34.203.4.215"
"2022-01-21 09:28:49","3.30","http://topupgratisjanuarytahun2022.duckdns.org/","52.243.89.219"
"2022-01-21 09:28:47","5.50","http://todayfunnygrekeredfemam.000webhostapp.com/","145.14.144.176"
"2022-01-21 09:28:46","2.10","http://todaycouk.com/coming-up/cpro-online","162.144.2.87"
"2022-01-21 09:28:44","6.70","http://tkryvynynsecure04chase.advancedrailsysterns.com/yodq1otm=","20.119.47.209"
"2022-01-21 09:28:41","6.80","http://tkryvynynsecure04chase.advancedrailsysterns.com/5zmm4nzq=/signin","20.119.47.209"
"2022-01-21 09:28:35","6.60","http://templodabeleza.com.templodabeleza.com.br/wp-admin/includes/micro56fe4a65e9859ft/index.html","162.214.48.68"
"2022-01-21 09:28:32","4.70","http://tartupp.icu/ConfirmIdentity.html?id=1aa91ae47f2753604a88105ada8820d1","66.29.155.206"
"2022-01-21 09:28:31","3.50","http://tartupp.icu/","66.29.155.206"
"2022-01-21 09:28:29","5.40","https://yzpdtkhxxsecure04chase.advancedrailsysterns.com/zymuwzmu=/","20.119.47.209"
"2022-01-21 09:28:28","3.40","https://yzpdtkhxxsecure04chase.advancedrailsysterns.com/zymuwzmu=","20.119.47.209"
"2022-01-21 09:28:24","4.50","https://yzpdtkhxxsecure04chase.advancedrailsysterns.com/5zmm4nzq=/signin?e5abedb2b42173d=","20.119.47.209"
"2022-01-21 09:28:23","4.70","https://xn--axieinfnity-5zb.com/","2606:4700:3034::6815:3290"
"2022-01-21 09:28:22","6.50","https://www.sharession.com/nam/856d72f6-f030-4b48-af82-7cd14cbf8a98/758070d6-ac03-4573-bbf2-6c42c2a5acc0/2af4237e-6ee3-467d-8e7a-40f212bb8003/login?id=amw4WmhmVFNlbXIzUkhScWlBZVh6WUpmRXhBYWRBQ0VSY2ROZWRpbjFiRWZ0b1Q5VDhkQk1sL0FkQit1VHlKbTRzeU5zby8xWkNvRUthNDk3S2k4US9vR1YweWJkSERHSWx2aTJldFR1anVEdUl2LzJyYTJsbDEwVVpGOXVnNFc1ODZuZk9VRVVQVDJEdThGdVBHSkxDNmk5ejY4TjBiV2JKYmVlTkllWjBocjBicEl6a25lV25IMEd3UlNUVWFEY2loTk92RTJSK1RyTkVadE91NVFYOXVkejlMaEszYkVuUXovNkYySk5lNVBuRFhpNUhBQ1Q5M1dXNEFjajJ6OFllVHA4OExzTDgrMXVXT1l4d2t6R1BvNmc0bFQ2RlBpNEd3a1FaWXVaVDAxc3Vtbk1kT2ZIRU10MjlBL00xcWM","13.107.246.71"
"2022-01-21 09:28:19","6.90","https://www.sharepointle.com/aus/19537222-55d7-4581-84fb-c2da6e835c74/6e3f8115-e23e-4c42-bf13-bef8660e9a33/7fa06897-75c2-4431-b693-5727b93bd6ff/login?id=ZHZCV3RvN3plT0doMEtzdkJoSFdYWXlTM3pGWGJhWG52SHJPOWNydDZReFhlL1RTSld6L0p3WEJUUXYrV2J0YzJZNmFYeWMxVWMwNE1ZWXRtYkw5dmp1TCtpb3NndStQdm9tR1NWeXNmRmFVcDg3R0RHUW11UUdXeEE0MFZBWmRsSTE1Q3FaeWRmS2JDOFkzNkxQYlhlWkFISy9wNGJhaEgybHo3clZSMmh4anY1OFU4bU5ZVWwvMituUk5JVmVyL2k3OTVjM0FhSGN6c1lZSVJKZU4rbko1aDZHZ3c5dVlkM0VhaHlLVzVtWVhweElKNlhPaEFKek90QmZQelpUZWhETWNzY3YyckZCUEFXc2FhVVJWNkpwcU9tTElDdXdnN05ITFBpSkpJbnFCallacThBZ3JONnVNT2pNMnhXMDI2RlNVbWU0VURKQXpiNGl5M0g1THZnPT0","2620:1ec:bdf::71"
"2022-01-21 09:28:12","7.00","https://www.micard.jp.logining.ga3yu2i6.zhbkgc.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:28:09","6.60","https://www.micard.jp.logining.ga3yu2i6.n1fjqce.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","155.94.182.235"
"2022-01-21 09:28:08","7.00","https://www.micard.jp.logining.ga3yu2i6.n1fjqce.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:28:05","7.00","https://www.micard.jp.logining.ga3yu2i6.gxjyclub.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:28:03","7.00","https://www.micard.jp.logining.ga3yu2i6.chenshisheji.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:28:00","6.60","https://www.micard.jp.logining.ga3g2ad.evdcpla.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","204.44.75.4"
"2022-01-21 09:27:54","6.20","https://www.micard.jp.login.gas6d54.jqzemir.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","204.44.75.4"
"2022-01-21 09:27:52","6.20","https://www.micard.jp.login.gas6d54.hggyelw.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","204.44.75.4"
"2022-01-21 09:27:51","6.20","https://www.micard.jp.login.gas6d54.haolinds.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","204.44.75.4"
"2022-01-21 09:27:49","6.60","https://www.micard.jp.login.gacx21v54.xpknzml.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","155.94.182.235"
"2022-01-21 09:27:46","7.00","https://www.micard.jp.login.gacx21v54.xpknzml.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:27:44","6.60","https://www.micard.jp.login.gacx21v54.wzilpxd.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","155.94.182.235"
"2022-01-21 09:27:43","7.00","https://www.micard.jp.login.gacx21v54.wzilpxd.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:27:41","6.60","https://www.micard.jp.login.gacx21v54.uxmtzsl.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","155.94.182.235"
"2022-01-21 09:27:39","7.00","https://www.micard.jp.login.gacx21v54.uxmtzsl.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:27:38","6.60","https://www.micard.jp.login.gacx21v54.qdvjtqe.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","155.94.182.235"
"2022-01-21 09:27:36","7.00","https://www.micard.jp.login.gacx21v54.qdvjtqe.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:27:33","7.00","https://www.micard.jp.login.gacx21v54.nuwdyag.cn/viewmobile/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3m.php","155.94.182.235"
"2022-01-21 09:27:32","6.60","https://www.micard.co.jp.login.ga.sfgh54s.vmfyr7t.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","107.150.4.76"
"2022-01-21 09:27:30","6.60","https://www.micard.co.jp.login.ga.sfgh54s.cskry4n.cn/viewpc/%E3%83%9E%E3%82%A4%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AB%E3%83%AD%E3%82%B0%E3%82%A4%E3%83%B3p.php","107.150.4.76"
"2022-01-21 09:27:27","7.50","https://www.iloveyourglasses.com/favicon/FR/client/dossier/ID78892676363FR398383/AuthSAml/webIntra/paiement/service/fe7bc569f3f5f22d9634d4e564cf72a0/index.html","95.128.73.26"
"2022-01-21 09:27:26","7.50","https://www.iloveyourglasses.com/favicon/FR/client/dossier/ID78892676363FR398383/AuthSAml/webIntra/paiement/service/b82c6e3b56b7ddcb22904cf6e49e1852/index.html","95.128.73.26"
"2022-01-21 09:27:24","7.50","https://www.iloveyourglasses.com/favicon/FR/client/dossier/ID78892676363FR398383/AuthSAml/webIntra/paiement/service/37487effbc63ee76752f617ec148caa9/index.html","95.128.73.26"
"2022-01-21 09:27:23","6.60","https://www.httpsfacebook.com-4n2v2b3j.isiolo.go.ke/profile.html?countUser=1605c151913d6ebb2ae6c7e9871e9012","197.248.5.26"
"2022-01-21 09:27:20","5.40","https://www.co.jp.vezbjzn.cn/","198.55.102.170"
"2022-01-21 09:27:17","1.90","https://www.amazon-co-jp.ttpo4.co/","112.213.124.178"
"2022-01-21 09:27:12","5.20","https://wildcard.advancedrailsysterns.com/iogfhodk=","20.119.47.209"
"2022-01-21 09:27:11","5.20","https://wildcard.advancedrailsysterns.com/5zmm4nzq=/signin","20.119.47.209"
"2022-01-21 09:27:10","4.60","https://wildcard.3cllcc.com/2y2fkzjk=/","20.119.47.209"
"2022-01-21 09:27:09","4.70","https://wildcard.3cllcc.com/","20.119.47.209"
"2022-01-21 09:27:07","5.60","https://weryfikacja-wieku103.herokuapp.com/","54.78.134.111"
"2022-01-21 09:27:05","5.10","https://weryfikacja-wieku102.herokuapp.com/","54.228.42.199"
"2022-01-21 09:27:04","3.90","https://wallywine.com.invoice.data.new.yournxthost.com/","23.235.214.102"
"2022-01-21 09:27:03","4.00","https://walletsauthorization.io/","34.196.254.27"
"2022-01-21 09:27:01","3.60","https://walletconnectauthorise.net/","212.192.246.66"
"2022-01-21 09:27:00","2.40","https://vk-nicegroup.ru/mvk","188.225.21.131"
"2022-01-21 09:26:46","6.80","https://vandijkenentertainment.nl/wp-admin/includes/wellsfargo/wellsfargo/Validation/login.php","185.104.29.104"
"2022-01-21 09:26:44","5.70","https://urabukuro.com/wp-includes/pomo/caixa-vbvfinal/home/","157.7.107.109"
"2022-01-21 09:26:42","4.30","https://tyoqkw4qhm5z.kidsmania.com.tr/?username=sean.maccarthy@dc.gov","185.171.91.198"
"2022-01-21 09:26:40","5.80","https://twisty-capable-spy.glitch.me/2022_The_Plank_Companies_Inc.html","3.90.93.100"
